Filename,Average Brightness,darkness_probability,furryposibility,colorpref,colorprefnum
image_044.png,114.31154019607843,0.0,265.7604008018443,1,159.85546176470586
image_045.png,133.71305989583334,0.0,239.06687675370108,1,176.34208658854166
image_046.png,124.91294596354167,0.0,202.70773033137854,1,176.34199544270834
image_047.png,100.059140625,0.0,310.54893634028963,1,166.27763671875
image_048.png,130.83413411458332,0.0,279.41824572139313,1,179.84037760416666
image_049.png,102.34003038194444,0.0,127.10051755729837,-1,108.63010742187501
image_050.png,110.77398003472223,0.0,76.6825769657547,-1,108.50810112847222
image_051.png,147.9743012152778,0.0,58.444166601091574,1,160.78724609375
image_052.png,139.902626953125,0.0,69.66704534571966,1,161.58137478298613
image_053.png,138.16981553819446,0.0,22.640068340385106,1,162.0436642795139
image_054.png,122.38801649305556,0.0,25.118435430728063,1,170.1194140625
image_055.png,89.438896484375,0.10561103515625007,21.918664211130718,-1,107.61378472222222
image_056.png,95.18576714409723,0.04814232855902773,20.704193793203796,-1,115.574130859375
image_057.png,114.86130642361111,0.0,233.4161002549724,-1,114.19255750868055
image_058.png,127.67799153645834,0.0,878.1328338415783,1,160.05805338541666
image_059.png,149.79160590277777,0.0,14.792351335736265,1,159.38981770833334
image_060.png,116.689990234375,0.0,338.30104241926404,1,170.80474609375
image_061.png,124.42203478260869,0.0,155.14565105400635,1,168.0453402173913
image_062.png,127.096884765625,0.0,524.9398361134423,1,170.244921875
image_063.png,90.34823350694444,0.09651766493055561,31.1498100554843,1,163.38722981770832
image_064.png,93.11239908854166,0.06887600911458336,671.7700073546409,1,154.87900065104168
image_065.png,89.25330888075965,0.10746691119240354,83.54748986569675,1,174.60206841531755
image_066.png,139.0059161199625,0.0,945.7869779290232,1,156.47697985004686
image_067.png,125.50392578125,0.0,134.71600163777666,1,151.22201497395832
image_068.png,136.92165866666667,0.0,1648.0221832028424,1,152.89803333333333
image_069.png,119.615595703125,0.0,32.9140461692704,1,165.77232530381946
image_070.png,131.21905416666667,0.0,3564.272567870816,1,155.2789125
image_071.png,96.70779180463576,0.03292208195364239,766.27869462088,1,178.93796564569539
image_072.png,117.06264583333333,0.0,1019.480991166389,1,161.76490416666667
image_073.png,102.37057942708333,0.0,286.84565098364095,1,155.5252734375
image_074.png,116.422978515625,0.0,235.85232086384028,-1,126.61902669270833
image_075.png,86.61940839694657,0.13380591603053432,130.20860655685695,-1,105.79769402035623
image_076.png,119.43203685785383,0.0,109.82752775039067,1,151.72101410891148
image_077.png,109.93702799479166,0.0,750.2396711674902,-1,125.53962565104166
image_078.png,88.70971894473973,0.11290281055260266,912.561267695643,1,164.47430724202712
image_079.png,126.70756198347108,0.0,912.378903650463,-1,109.83206611570247
image_080.png,174.32922771403355,0.0,205.13794416124153,-1,113.43265666372463
image_081.png,84.2723383431689,0.15727661656831102,418.68678132070005,1,165.1601781059527
image_082.png,97.93514901370733,0.020648509862926687,75.31563761641513,-1,144.55028091050895
image_083.png,142.36066958698373,0.0,55.4307855741489,1,161.91751773049646
image_084.png,120.653095703125,0.0,638.0695568956907,-1,121.50330403645833
image_085.png,126.08591471354167,0.0,423.5728843368424,-1,128.5885546875
image_086.png,130.442353515625,0.0,384.46309144270157,-1,145.52946289062498
image_087.png,134.33603515625,0.0,347.2793836046749,-1,140.50939778645835
image_088.png,84.12989583333334,0.15870104166666665,1088.574052459706,1,180.15997395833335
image_089.png,84.89933197463768,0.15100668025362324,129.23603255216028,1,170.8530412137681
image_090.png,130.90357096354165,0.0,836.6066348671808,-1,130.91844401041666
image_091.png,133.4794140625,0.0,600.3989157340899,-1,129.381240234375
image_092.png,85.80561428571428,0.14194385714285715,7340.517299190001,1,164.83535
image_093.png,136.36181315104167,0.0,219.57856696980798,-1,131.12478515625
image_094.png,138.524697265625,0.0,31.004874755181202,1,159.90466471354165
image_095.png,114.77470703125,0.0,1633.262205047512,-1,121.68866861979166
image_096.png,141.85004557291666,0.0,150.4273103508843,-1,144.94646158854167
image_097.png,131.84082356770833,0.0,260.1685753439903,-1,124.5953125
image_098.png,128.839443359375,0.0,75.25562403361003,1,182.542939453125
image_099.png,135.240830078125,0.0,330.6985469807943,1,168.982314453125
image_100.png,134.90126627604167,0.0,16.483751639429737,1,168.79635091145832
image_101.png,119.858525390625,0.0,838.9686366949718,-1,118.34751302083333
image_102.png,124.30209635416666,0.0,1066.6133670043841,-1,122.10370768229166
image_103.png,123.267958984375,0.0,13.428284209685852,1,174.36782552083332
image_104.png,79.8396630859375,0.201603369140625,867.1160852026404,1,174.13247802734375
image_105.png,138.20303385416668,0.0,39.69991468979519,1,169.65535481770831
image_106.png,133.1850390625,0.0,473.20019539717566,-1,118.305205078125
image_107.png,131.17240559895833,0.0,197.56220188004175,-1,136.206728515625
image_108.png,77.53078760091425,0.22469212399085747,60.89808979572127,1,165.4434555635653
image_109.png,142.26798502604166,0.0,26.92677953413857,1,168.04259440104167
image_110.png,116.97502629237117,0.0,289.7025469576189,1,164.57264784402557
image_111.png,136.594580078125,0.0,37.13767525901794,1,163.18732096354165
image_112.png,80.42224283854166,0.19577757161458337,127.25355058363803,1,170.18832356770832
image_113.png,104.3634319149783,0.0,662.4019257169703,1,154.0519643354695
image_114.png,67.5093805660004,0.32490619433999596,815.9311125305486,1,153.4752028497922
image_115.png,35.39411157024794,0.6460588842975207,3291.8829526638683,1,169.51074777495234
image_116.png,92.87184051263795,0.07128159487362055,1717.194137747734,1,167.2246944345556
image_117.png,84.67597222222223,0.1532402777777777,1101.6461292890997,1,171.52428571428572
image_118.png,96.12891986062718,0.03871080139372822,402.9853228623877,1,162.45965315172634
image_119.png,101.18714356681569,0.0,2099.588316422538,1,169.62779930452064
image_120.png,60.3032619269789,0.39696738073021104,758.0151888051863,1,182.04030256705514
image_121.png,73.29722222222222,0.2670277777777778,2747.577913548359,1,164.72200396825397
image_122.png,76.47280675608545,0.23527193243914554,438.4506012553771,1,176.44093392945854
image_123.png,62.77025421715372,0.3722974578284628,831.8438986008905,1,163.04310208283835
image_124.png,63.28175876411171,0.36718241235888294,1023.6885668964644,-1,127.13388789859378
image_125.png,79.12751984126984,0.20872480158730156,407.0816850430681,1,172.18087301587303
image_126.png,91.41525524337159,0.0858474475662841,200.61857657911887,1,168.0230708349822
image_127.png,97.03254109724698,0.029674589027530233,861.9402184988381,1,175.5371162606457
image_128.png,88.73275801681196,0.11267241983188044,90.29273551709024,1,175.6009709682441
image_129.png,71.61454545454545,0.2838545454545455,1440.7644077628552,1,169.85319423745653
image_130.png,80.78563467738725,0.1921436532261275,124.5185456027467,1,174.83222545078215
image_131.png,59.56784898161948,0.40432151018380524,165.11475216359437,1,179.10227521112768
image_132.png,46.62241975308642,0.5337758024691358,311.6426041177625,1,179.60158024691358
image_133.png,70.23678571428572,0.29763214285714285,164.2049205782313,1,179.12571428571428
image_134.png,75.94221788194444,0.24057782118055557,106.0591643137567,1,170.88999457465277
image_135.png,68.56627387152778,0.31433726128472217,15.915006489275711,1,179.8977398003472
image_136.png,110.71326822916667,0.0,18.007172303258642,1,162.6801638454861
image_137.png,88.18071614583333,0.1181928385416667,145.95739568142247,1,173.8991948784722
image_138.png,102.70992024739583,0.0,42.80848713154197,1,172.71391031901044
image_139.png,60.673445704492416,0.3932655429550758,81.46691335569625,1,169.1879694792882
image_140.png,107.09846,0.0,3250.95179297161,1,172.66151222222223
image_141.png,38.172442647472636,0.6182755735252736,630.10051455278,1,168.1380866693325
image_142.png,107.48111002604166,0.0,16.057851484129166,1,168.37658203125
image_143.png,49.308153788248696,0.506918462117513,477.70943489204484,1,170.78885904947919
image_144.png,94.56207111111111,0.054379288888888905,2079.486517777377,1,165.5123411111111
image_145.png,113.45769066666666,0.0,543.8356983814826,1,159.2722293333333
image_146.png,63.60713216145833,0.3639286783854167,78.31804687492462,1,183.94524739583335
image_147.png,135.94615668402778,0.0,16.409835068648537,1,163.4985568576389
image_148.png,114.28545888264973,0.0,61.168378397031724,1,151.77276992797852
image_149.png,127.92158035714286,0.0,723.6552181396485,1,153.53191964285713
image_150.png,116.029912109375,0.0,477.710445317067,1,154.61552734375
image_151.png,143.54828450520833,0.0,55.6726488442315,-1,138.23066731770834
image_152.png,36.15124905517763,0.6384875094482237,4.473348402443198,1,151.89070861678005
image_153.png,49.1665404732254,0.5083345952677459,41.04508309118525,1,180.68050560398507
image_154.png,102.85520556478406,0.0,20.76981326157992,1,166.85814991694352
image_155.png,71.91025472689076,0.28089745273109246,268.74118511344494,1,170.27503939075632
image_156.png,141.99527126099707,0.0,54.782287947676316,-1,100.54168804985338
image_157.png,123.89604743083004,0.0,96.16348881518121,-1,124.29908160892816
image_158.png,99.8815210383203,0.0011847896167969908,146.66554311283102,1,160.7600846578645
image_159.png,101.08201367799916,0.0,209.17399078245018,1,159.744507814236
image_160.png,202.8137296040853,0.0,10.654617287813585,1,154.07707468668622
image_161.png,102.4875892752605,0.0,17.764451709109423,1,165.5483519124471
image_162.png,100.13394422743056,0.0,24.835083549488914,1,179.52406792534723
image_163.png,60.23708041958042,0.39762919580419576,271.36595238886986,1,170.72888694638695
image_164.png,69.79957325061652,0.3020042674938348,309.8955239539961,1,172.14126753236746
image_165.png,99.73548177083333,0.0026451822916666854,970.9946139335527,1,154.67872721354166
image_166.png,87.13195963541666,0.12868040364583336,264.67266049597,1,150.091201171875
image_167.png,102.43991861979167,0.0,312.61825042317713,-1,137.32719075520833
image_168.png,81.65185182740916,0.1834814817259084,189.63030264947412,-1,138.34818446999196
image_169.png,69.0409347826087,0.30959065217391296,108.33356582123558,-1,126.03695380434783
image_170.png,135.8708113262911,0.0,91.42230408372698,-1,103.5509316314554
image_171.png,107.16738590082439,0.0,176.5245371256095,-1,149.17748906392438
image_172.png,94.85293591654248,0.05147064083457522,603.3351280826391,1,159.1506905116741
image_173.png,94.71835435435436,0.05281645645645639,502.2973253781349,1,162.2159039039039
image_174.png,94.0308395429707,0.05969160457029304,185.80388456661112,1,162.40689518132143
image_175.png,88.1207541232639,0.11879245876736107,85.79602469429673,1,155.79269205729167
image_176.png,86.62609009009009,0.13373909909909912,966.3176626576486,1,153.8615075075075
image_177.png,49.920315755208335,0.5007968424479167,307.5264225064489,-1,133.02325846354165
image_178.png,57.97911675347222,0.4202088324652778,48.987449727742465,-1,122.80438042534722
image_179.png,56.367840711805556,0.43632159288194444,56.328824464274035,-1,123.37734266493055
image_180.png,134.18976236979168,0.0,70.76915900230408,1,150.10249674479167
image_181.png,102.9618918918919,0.0,2.6495314449223994,-1,142.13152552552555
image_182.png,103.84184984984985,0.0,2.2094894750606464,-1,142.52126126126126
image_183.png,93.5793993993994,0.06420600600600594,23.30681408886364,1,156.18588588588588
image_184.png,97.97423423423423,0.020257657657657687,65.8687779527275,-1,127.73895495495495
image_185.png,95.05498498498498,0.04945015015015017,65.53478755652948,-1,129.49652852852853
image_186.png,105.36007807807808,0.0,5.135086965740515,-1,144.32493093093092
image_187.png,93.65353153153153,0.06346468468468473,6.487060510744978,1,153.80629429429428
image_188.png,102.40338138138138,0.0,51.337512940832724,-1,135.0808048048048
image_189.png,92.59648648648648,0.07403513513513517,9.013464447366287,1,151.58045645645646
image_190.png,96.58499099099099,0.03415009009009012,70.6464728225162,-1,149.81415615615617
image_191.png,100.86018618618618,0.0,15.668413795380967,1,151.29022822822822
image_192.png,106.97653356481482,0.0,354.02720049069256,-1,130.07116319444444
image_193.png,93.59049249249249,0.06409507507507513,8.09197379303628,1,154.77263063063063
image_194.png,153.51730143229167,0.0,4.925065002399021,1,150.09710611979165
image_195.png,122.39149866666666,0.0,26.08693834100622,1,151.86110933333333
image_196.png,151.37923828125,0.0,3.6116010862562384,1,153.51950846354168
image_197.png,115.73793066666667,0.0,48.46170054004622,-1,144.22938133333332
image_198.png,115.75781333333333,0.0,248.4675463287182,-1,131.84842133333333
image_199.png,126.72399466666667,0.0,283.01328401848895,-1,144.86044266666667
image_200.png,121.85174933333333,0.0,185.49324227729068,-1,147.886784
image_201.png,128.28981333333334,0.0,354.4228423530667,-1,148.42437866666666
image_202.png,155.76723307291667,0.0,16.292493446180558,-1,127.95098958333332
image_203.png,132.048336,0.0,325.06387879079824,-1,148.76147733333335
image_204.png,118.38898666666667,0.0,19.116575098766223,1,154.51782400000002
image_205.png,149.419619140625,0.0,17.838040364583332,-1,147.33197916666666
image_206.png,133.95590933333332,0.0,42.230765972224006,1,158.53116799999998
image_207.png,129.418656,0.0,105.95047775982934,-1,146.93295999999998
image_208.png,132.92738666666668,0.0,129.64673593170488,1,152.530464
image_209.png,139.64524200484792,0.0,185.22815745045986,1,151.7649933536633
image_210.png,140.87507733333334,0.0,67.18001183049955,1,150.93740266666669
image_211.png,116.63163733333333,0.0,84.30358115965157,-1,146.81225066666667
image_212.png,198.6925532023112,0.0,21.35135220786549,-1,138.5702273050944
image_213.png,59.524249885255976,0.40475750114744025,23.334869452400966,1,174.0761083494753
image_214.png,96.68439427124594,0.03315605728754065,15.079543058422221,1,170.81193399816704
image_215.png,70.05059239033194,0.29949407609668055,20.595612098741217,1,169.10645911612096
image_216.png,74.15548009677394,0.2584451990322606,77.02752045413735,1,170.68460174099744
image_217.png,118.27007548014323,0.0,165.3646908440069,1,168.77433522542316
image_218.png,129.87724443411332,0.0,34.80718075644354,1,165.33175913012036
image_219.png,126.0974505954718,0.0,27.187105085194908,1,168.85773786153646
image_220.png,128.3137164351852,0.0,125.31551416623265,1,166.84244791666669
image_221.png,72.92504671014068,0.2707495328985932,142.94598017933262,1,167.5895863862837
image_222.png,76.64094830744432,0.23359051692555682,320.14028976615526,1,164.53231792203985
image_223.png,139.274453125,0.0,150.54927552757263,1,174.12695963541665
image_224.png,145.94241861979165,0.0,74.35962979074054,1,155.679306640625
image_225.png,109.30940038222647,0.0,36.02644517107447,1,164.34296464405162
image_226.png,114.82425431156348,0.0,539.8980957963751,1,151.5968370087645
image_227.png,66.15458268393616,0.33845417316063847,407.28029447703017,1,181.23457838447897
image_228.png,80.48862671918523,0.19511373280814767,211.65281739468088,1,166.68010097493038
image_229.png,94.26529622395833,0.0573470377604167,44.93377602793374,1,172.85993598090278
image_230.png,100.87354926215278,0.0,123.53509761638878,1,170.53016493055554
image_231.png,153.86961263020834,0.0,298.45019524803155,-1,128.26874674479166
image_232.png,95.3326925925926,0.04667307407407407,210.23409137580245,1,184.84865925925925
image_233.png,93.02347330729167,0.06976526692708333,45.174433512930214,1,174.640478515625
image_234.png,98.14877604166666,0.018512239583333354,32.75876946115376,1,172.71741644965277
image_235.png,156.32232096354167,0.0,306.1724177485042,-1,124.73095052083333
image_236.png,111.5984841579861,0.0,4.96260089246844,1,165.0110666232639
image_237.png,87.31546006944444,0.12684539930555558,64.3166037542543,1,161.40075520833335
image_238.png,113.15773376906319,0.0,32.3248540136407,1,178.16712984749455
image_239.png,86.66224826388888,0.13337751736111117,11.490855666774,1,164.14420898437498
image_240.png,113.21301854074963,0.0,134.00045819876559,1,164.49452722265377
image_241.png,131.45863737700853,0.0,446.9854621530357,1,158.71934690150255
image_242.png,74.8111643533818,0.251888356466182,748.2340096285956,1,168.27473287067636
image_243.png,138.21111742603642,0.0,398.66064711833883,1,152.27647374569796
image_244.png,123.41695185185185,0.0,720.4537033783812,1,157.85827777777777
image_245.png,118.4366764505242,0.0,75.70407420395213,1,173.83897924745082
image_246.png,91.66408450704225,0.08335915492957753,1467.1610383852174,1,163.3637493929092
image_247.png,110.29440296725988,0.0,22.6483485817293,-1,147.47821403420824
image_248.png,98.03322961343314,0.019667703865668643,41.587802556843144,1,170.89067081546267
image_249.png,97.09978800251257,0.02900211997487432,569.6970016500529,1,167.30140153894473
image_250.png,92.95271141584037,0.0704728858415963,96.70434835258148,1,171.50426839187867
image_251.png,127.02813717108388,0.0,110.89910553301446,1,173.64123206991547
image_252.png,102.84324544270834,0.0,67.52565738915338,1,174.746455078125
image_253.png,70.22564791666667,0.2977435208333333,223.89281248166228,1,171.41914270833334
image_254.png,115.97932962962963,0.0,570.6920187151715,1,164.3408851851852
image_255.png,136.09331380208334,0.0,416.57434883091184,1,183.62149088541668
image_256.png,83.64053602430556,0.16359463975694438,10.569832582822254,1,159.02451063368056
image_257.png,164.6111848335327,0.0,533.2291753148235,1,159.95354864433813
image_258.png,110.36548048048049,0.0,63.49510176352531,1,150.40005422088757
image_259.png,137.51818222580934,0.0,42.8877763663798,-1,110.43795623710878
image_260.png,127.0120949049686,0.0,48.495277211717955,-1,133.17520259399643
image_261.png,129.00433985392252,0.0,8.851146696444227,-1,131.69131342569986
image_262.png,144.4911381639483,0.0,39.024748019301995,-1,149.14711141298827
image_263.png,117.89076417964975,0.0,13.926717224410412,-1,131.20931417556375
image_264.png,130.34865255470473,0.0,40.922825154379204,-1,132.54695049244782
image_265.png,101.42238159937888,0.0,28.81741130673045,1,176.3612299430642
image_266.png,143.5566993006993,0.0,1222.9086689539613,-1,112.96786946386946
image_267.png,75.71250879557805,0.24287491204421954,337.14744594515327,-1,132.22700136490417
image_268.png,106.9496551724138,0.0,221.5513072102672,-1,135.16124764890282
image_269.png,131.872431640625,0.0,741.1115399583181,1,186.49014973958333
image_270.png,120.176494140625,0.0,481.6969181111229,1,179.08129231770835
image_271.png,136.64520182291668,0.0,224.60937167865967,1,179.14575846354165
image_272.png,75.87153996101364,0.2412846003898636,171.08015576232148,1,172.42240764512908
image_273.jpg,115.81448333333333,0.0,23.164718874375,1,154.38085
image_274.jpg,112.63045833333334,0.0,21.04110585270833,1,154.89781666666667
image_275.jpg,107.28909166666666,0.0,13.174365795555557,1,155.1698
image_276.jpg,101.49149166666666,0.0,11.593231133055555,1,154.2918
image_277.jpg,99.17115833333334,0.008288416666666621,23.51183181222222,1,153.59844166666667
image_278.jpg,93.122425,0.06877574999999993,19.485866493055553,1,150.757525
image_279.jpg,100.72030833333334,0.0,35.89374764888889,1,150.68621666666667
image_280.jpg,100.66594166666667,0.0,50.20019109159722,-1,149.76120833333334
image_281.jpg,108.22406666666667,0.0,34.80711746638889,-1,149.4441
image_282.jpg,127.92885833333334,0.0,23.827057104930557,-1,149.047575
image_283.jpg,130.55491666666666,0.0,33.77874258638889,1,150.98366666666666
image_284.jpg,123.00205833333334,0.0,61.24238297333334,1,151.39795833333335
image_285.jpg,118.25635833333334,0.0,45.38338291493056,-1,149.93462499999998
image_286.jpg,115.89311666666667,0.0,24.31525093222222,1,150.76075
image_287.jpg,121.0261,0.0,18.162263056666667,1,152.31777499999998
image_288.jpg,121.00234166666667,0.0,20.92816436638889,1,154.83845833333334
image_289.jpg,111.6261,0.0,13.271841623263887,1,155.16173333333333
image_290.jpg,109.72883333333333,0.0,17.91159158159722,1,155.36853333333335
image_291.jpg,107.74046666666666,0.0,24.623939545555558,1,154.30981666666668
image_292.jpg,117.69875833333333,0.0,43.44327978638889,1,154.15606666666667
image_293.jpg,122.2472,0.0,844.8396789930556,1,162.59820000000002
image_294.jpg,126.437475,0.0,288.14504671,1,162.38106666666667
image_295.jpg,126.77265,0.0,997.7352153382637,1,162.466225
image_296.jpg,124.000225,0.0,975.8556429108337,1,162.392675
image_297.jpg,134.40145833333332,0.0,1084.415501719375,1,162.97158333333334
image_298.jpg,125.56579166666667,0.0,200.22208103270836,1,163.13473333333332
image_299.jpg,118.61399166666666,0.0,217.99101305666667,1,164.10855833333335
image_300.jpg,116.68148333333333,0.0,312.7692091041667,1,164.548475
image_301.jpg,119.233825,0.0,458.27863279555555,1,162.53174166666668
image_302.jpg,119.35701666666667,0.0,832.9677322110415,1,162.64671666666666
image_303.jpg,128.45119166666666,0.0,685.4361484360417,1,162.51450833333334
image_304.jpg,126.553325,0.0,703.8580581799306,1,162.641325
image_305.jpg,120.49306666666666,0.0,565.2328698110416,1,163.13639166666667
image_306.jpg,114.32893333333334,0.0,201.27521323305555,1,162.58666666666667
image_307.jpg,129.23199166666666,0.0,790.3254328197221,1,162.85256666666666
image_308.jpg,128.46283333333332,0.0,202.95801075493057,1,162.53646666666668
image_309.jpg,126.981275,0.0,232.5060438488889,1,162.78095833333333
image_310.jpg,111.52755,0.0,23.277614466388883,1,166.23714166666667
image_311.jpg,115.7602,0.0,35.39348291555555,1,165.61758333333333
image_312.jpg,117.32569166666667,0.0,40.77618266638889,1,165.67695833333335
image_313.jpg,114.158625,0.0,139.82022330555554,1,165.18511666666666
image_314.jpg,113.40770833333333,0.0,125.06657804333334,1,164.73793333333333
image_315.jpg,109.74185,0.0,297.838301234375,1,165.1658
image_316.jpg,113.44546666666666,0.0,495.19952190826393,1,165.23711666666668
image_317.jpg,115.45241666666666,0.0,438.0782463988889,1,164.81976666666668
image_318.jpg,107.46033333333334,0.0,662.2495780197222,1,164.154325
image_319.jpg,106.47334166666667,0.0,736.2790820382638,1,164.478275
image_320.jpg,105.974475,0.0,768.9275222499306,1,164.7062
image_321.jpg,60.61485290527344,0.39385147094726564,123.1328467389103,1,176.15155029296875
image_322.jpg,34.68597412109375,0.6531402587890625,59.35486306413077,1,155.4282684326172
image_323.jpg,96.47796630859375,0.0352203369140625,247.27475307881832,1,159.54258728027344
image_324.jpg,132.38827514648438,0.0,119.82652852660976,1,163.53643798828125
image_325.jpg,127.27070617675781,0.0,143.02682103193365,1,156.42005920410156
image_326.jpg,134.07928466796875,0.0,120.84257173165679,-1,149.3567657470703
image_327.jpg,104.43702697753906,0.0,293.30683312471956,1,162.14990234375
image_328.jpg,61.05218505859375,0.3894781494140625,62.508331179386005,1,177.4755859375
image_329.jpg,128.93324279785156,0.0,146.13875443465076,1,160.9674072265625
image_330.jpg,120.138671875,0.0,283.78586156270467,1,165.0644073486328
image_331.jpg,150.3225860595703,0.0,172.677081823349,1,157.11270141601562
image_332.jpg,122.87208557128906,0.0,60.545467003947124,1,158.95359802246094
image_333.jpg,38.577545166015625,0.6142245483398437,230.17485622223467,1,168.4576873779297
image_334.jpg,85.97305297851562,0.14026947021484376,495.1131817193236,1,168.63909912109375
image_335.jpg,61.611480712890625,0.38388519287109374,38.06793192005716,1,168.67236328125
image_336.jpg,145.23263549804688,0.0,163.39069438329898,1,170.2633819580078
image_337.jpg,98.53244018554688,0.01467559814453125,210.73373901471496,1,150.28854370117188
image_338.jpg,57.6005859375,0.423994140625,404.43449179735035,1,170.04273986816406
image_339.jpg,77.62055969238281,0.22379440307617188,133.5070037317928,-1,143.14004516601562
image_340.jpg,115.4718017578125,0.0,117.97324918373488,1,157.17208862304688
image_341.jpg,126.56733703613281,0.0,74.20614682137966,1,152.6125946044922
image_342.jpg,125.18447875976562,0.0,131.52898452966474,1,162.0238037109375
image_343.jpg,122.14311218261719,0.0,15.584805968916044,1,158.13461303710938
image_344.jpg,140.36546325683594,0.0,58.25362918432802,-1,139.79409790039062
image_345.jpg,134.56114196777344,0.0,402.11103479913436,-1,145.90565490722656
image_346.jpg,98.26705932617188,0.01732940673828125,44.18127169366926,1,167.23085021972656
image_347.jpg,85.77294921875,0.1422705078125,186.3648462088313,1,165.00234985351562
image_348.jpg,80.60693359375,0.1939306640625,53.43258469924331,1,158.05923461914062
image_349.jpg,124.25767517089844,0.0,50.17733739968389,1,170.2346954345703
image_350.jpg,67.17178344726562,0.32828216552734374,97.93849864578806,1,172.3279571533203
image_351.jpg,71.89387512207031,0.2810612487792969,90.84131854772568,1,175.294921875
image_352.jpg,77.69277954101562,0.22307220458984375,230.03374703391455,-1,144.32737731933594
image_353.jpg,133.2658233642578,0.0,305.0845917609986,1,160.93739318847656
image_354.jpg,132.8712158203125,0.0,64.81829857453704,-1,147.310302734375
image_355.jpg,109.60958862304688,0.0,87.57180546224117,1,153.59034729003906
image_356.jpg,86.58271789550781,0.13417282104492187,115.15233822818846,1,160.30287170410156
image_357.jpg,97.05763244628906,0.029423675537109374,129.72182236611843,1,156.8757781982422
image_358.jpg,127.19700622558594,0.0,277.91104128584266,1,162.6381378173828
image_359.jpg,99.71359252929688,0.00286407470703125,102.12271032389253,-1,142.4799041748047
image_360.jpg,105.38009643554688,0.0,111.5129295727238,-1,134.36990356445312
image_361.jpg,108.27072143554688,0.0,71.04003135650419,1,154.2509307861328
image_362.jpg,92.45037841796875,0.0754962158203125,106.51030825241469,1,174.64707946777344
image_363.jpg,95.71147155761719,0.04288528442382813,284.221843755804,-1,146.028564453125
